Frequency,Attenuation,! FILETYPE CSV,
95055.0550550551,-28.6472461800172,,
96026.0260260261,-28.4455046811973,,
96996.996996997,-28.5071330376656,,
97967.967967968,-28.3314557096446,,
98938.938938939,-28.3244624806639,,
99909.9099099099,-28.6078673087409,,
100880.880880881,-28.0869887249338,,
101851.851851852,-28.1540170058366,,
102822.822822823,-27.9637938735256,,
103793.793793794,-27.9552456627377,,
104764.764764765,-27.9503314368807,,
105735.735735736,-27.7127400888503,,
106706.706706707,-27.7901315064639,,
107677.677677678,-27.6893247384416,,
108648.648648649,-27.5933964168894,,
109619.61961962,-27.4310665027799,,
110590.590590591,-27.4540721927893,,
111561.561561562,-27.3373812163779,,
112532.532532533,-27.3761797624171,,
113503.503503504,-27.2214512221345,,
114474.474474475,-27.1186991009388,,
115445.445445445,-27.0835958761456,,
116416.416416416,-26.9665018499237,,
117387.387387387,-26.9539210363275,,
118358.358358358,-26.8946744430455,,
119329.329329329,-26.8804515163143,,
120300.3003003,-26.7522630934048,,
121271.271271271,-26.7187497167062,,
122242.242242242,-26.5400360043543,,
123213.213213213,-26.553262860969,,
124184.184184184,-26.4026180824397,,
125155.155155155,-26.4821395158355,,
126126.126126126,-26.3452396067496,,
127097.097097097,-26.2861085519629,,
128068.068068068,-26.2686738400163,,
129039.039039039,-26.2127778283239,,
130010.01001001,-26.335256529213,,
130980.980980981,-26.07994359617,,
131951.951951952,-25.9617232658829,,
132922.922922923,-25.8915475819032,,
133893.893893894,-25.8985150075313,,
134864.864864865,-25.8162462105062,,
135835.835835836,-25.7809781955584,,
136806.806806807,-25.7772705963973,,
137777.777777778,-25.6526305905316,,
138748.748748749,-25.6402867781917,,
139719.71971972,-25.5899939185426,,
140690.690690691,-25.5159432668985,,
141661.661661662,-25.3946393408679,,
142632.632632633,-25.4028463543328,,
143603.603603603,-25.325442892207,,
144574.574574574,-25.2966497588737,,
145545.545545545,-25.2429787979277,,
146516.516516516,-25.1696172892623,,
147487.487487487,-25.2655808280487,,
148458.458458458,-25.1124449914361,,
149429.429429429,-25.0033095934178,,
150400.4004004,-25.0052255656438,,
151371.371371371,-24.9978318452838,,
152342.342342342,-24.8938309208956,,
153313.313313313,-24.8881758395699,,
154284.284284284,-24.8117800725741,,
155255.255255255,-24.7561604587053,,
156226.226226226,-24.6546313002922,,
157197.197197197,-24.6399888850463,,
158168.168168168,-24.5751844608773,,
159139.139139139,-24.5515817557808,,
160110.11011011,-24.5625201428506,,
161081.081081081,-24.4734941136266,,
162052.052052052,-24.4321838984275,,
163023.023023023,-24.4037092995862,,
163993.993993994,-24.3557294313098,,
164964.964964965,-24.3195084410821,,
165935.935935935,-24.2778656229035,,
166906.906906906,-24.2320353341176,,
167877.877877877,-24.1846469839151,,
168848.848848848,-24.1927014715749,,
169819.819819819,-24.1250959472167,,
170790.79079079,-24.1456263939976,,
171761.761761761,-24.0934138178569,,
172732.732732732,-24.0163541928914,,
173703.703703703,-23.9374954106221,,
174674.674674674,-23.9232869684361,,
175645.645645645,-23.8963187567166,,
176616.616616616,-23.8519242887883,,
177587.587587587,-23.8241993493994,,
178558.558558558,-23.771130968119,,
179529.529529529,-23.7134887676519,,
180500.5005005,-23.7024482455848,,
181471.471471471,-23.6719961713302,,
182442.442442442,-23.5967421282195,,
183413.413413413,-23.6027691687936,,
184384.384384384,-23.578472528111,,
185355.355355355,-23.5271448751069,,
186326.326326326,-23.525272499969,,
187297.297297297,-23.4388134695985,,
188268.268268267,-23.4261173395692,,
189239.239239238,-23.3883550513528,,
190210.210210209,-23.513929777065,,
191181.18118118,-23.3125183140263,,
192152.152152151,-23.2610214949268,,
193123.123123122,-23.2896458910717,,
194094.094094093,-23.2793679552043,,
195065.065065064,-23.2534143631424,,
196036.036036035,-23.2240983158503,,
197007.007007006,-23.1923578611695,,
197977.977977977,-23.1407431269567,,
198948.948948948,-23.0812212907452,,
199919.919919919,-23.0268913591086,,
200890.89089089,-23.0212958419444,,
201861.861861861,-22.9509777785807,,
202832.832832832,-22.9097654076955,,
203803.803803803,-22.9032825317316,,
204774.774774774,-22.8495091277989,,
205745.745745745,-22.8158550013421,,
206716.716716716,-22.799076657372,,
207687.687687687,-22.8061361828304,,
208658.658658658,-22.7633759239077,,
209629.629629629,-22.7101062223337,,
210600.600600599,-22.7014295205838,,
211571.57157157,-22.6785588771469,,
212542.542542541,-22.6308688550788,,
213513.513513512,-22.6085221523108,,
214484.484484483,-22.5623234075934,,
215455.455455454,-22.5430210680274,,
216426.426426425,-22.5440069950172,,
217397.397397396,-22.5503592978272,,
218368.368368367,-22.476972771564,,
219339.339339338,-22.4837685049068,,
220310.310310309,-22.4143616596925,,
221281.28128128,-22.4075307242869,,
222252.252252251,-22.3721313340456,,
223223.223223222,-22.3980609127435,,
224194.194194193,-22.3211519065502,,
225165.165165164,-22.3148088882009,,
226136.136136135,-22.2534090483107,,
227107.107107106,-22.2726832641897,,
228078.078078077,-22.1992827233888,,
229049.049049048,-22.1903953193692,,
230020.020020019,-22.1685817752957,,
230990.99099099,-22.1448268934148,,
231961.961961961,-22.1530969272384,,
232932.932932931,-22.1106764611443,,
233903.903903902,-22.072846035141,,
234874.874874873,-22.075357304397,,
235845.845845844,-22.030795422464,,
236816.816816815,-21.9954732731159,,
237787.787787786,-21.9880552193438,,
238758.758758757,-21.974073893474,,
239729.729729728,-21.9383507236727,,
240700.700700699,-21.9317840162207,,
241671.67167167,-21.9196044290579,,
242642.642642641,-21.8907901575275,,
243613.613613612,-21.847612400403,,
244584.584584583,-21.8332198181442,,
245555.555555554,-21.8142177077177,,
246526.526526525,-21.7914069136843,,
247497.497497496,-21.7543386745707,,
248468.468468467,-21.7258564306618,,
249439.439439438,-21.7467386280871,,
250410.410410409,-21.7132868696619,,
251381.38138138,-21.6780116069102,,
252352.352352351,-21.6713784414844,,
253323.323323322,-21.6282120706024,,
254294.294294293,-21.6297677734304,,
255265.265265264,-21.5844071179672,,
256236.236236234,-21.5757184146239,,
257207.207207205,-21.544717730919,,
258178.178178176,-21.530409139174,,
259149.149149147,-21.5035341557812,,
260120.120120118,-21.5005013446374,,
261091.091091089,-21.4901629613336,,
262062.06206206,-21.4400848154988,,
263033.033033031,-21.4298059306057,,
264004.004004002,-21.4123003665482,,
264974.974974973,-21.3895118920492,,
265945.945945944,-21.3572173161073,,
266916.916916915,-21.3322912595245,,
267887.887887886,-21.3323490181631,,
268858.858858857,-21.3283144709309,,
269829.829829828,-21.270634530477,,
270800.800800799,-21.2314878175993,,
271771.77177177,-21.2098922140551,,
272742.742742741,-21.2251973573194,,
273713.713713712,-21.2184266171043,,
274684.684684683,-21.2155777108388,,
275655.655655654,-21.1739064580383,,
276626.626626625,-21.1665926968269,,
277597.597597596,-21.1638574471393,,
278568.568568567,-21.1094246088509,,
279539.539539538,-21.0686217697407,,
280510.510510509,-21.0740696749671,,
281481.48148148,-21.0492432883597,,
282452.452452451,-21.0419461490032,,
283423.423423422,-21.0350357472359,,
284394.394394393,-20.9868853225655,,
285365.365365364,-21.0095180297504,,
286336.336336335,-20.9897109688925,,
287307.307307306,-20.9712822688697,,
288278.278278277,-20.9474642815602,,
289249.249249248,-20.9146143102798,,
290220.220220219,-20.8897884212523,,
291191.19119119,-20.8690622119264,,
292162.162162161,-20.8856985081011,,
293133.133133132,-20.8420330111273,,
294104.104104103,-20.8223913486162,,
295075.075075074,-20.8215353745598,,
296046.046046045,-20.8259039698631,,
297017.017017016,-20.7940682884571,,
297987.987987987,-20.7657359648828,,
298958.958958958,-20.7459895040748,,
299929.929929929,-20.7671136178326,,
300900.9009009,-20.7459491046038,,
301871.871871871,-20.7098502337393,,
302842.842842842,-20.7153889436586,,
303813.813813813,-20.6913084422573,,
304784.784784784,-20.6889723438243,,
305755.755755755,-20.6617989494497,,
306726.726726726,-20.6381116153863,,
307697.697697697,-20.6288515898551,,
308668.668668667,-20.6190683918143,,
309639.639639638,-20.6077422935,,
310610.610610609,-20.5862650422944,,
311581.58158158,-20.5871732827366,,
312552.552552551,-20.5718597819032,,
313523.523523522,-20.562033507292,,
314494.494494493,-20.5187828940936,,
315465.465465464,-20.5398985472123,,
316436.436436435,-20.5245104484452,,
317407.407407406,-20.4958221192341,,
318378.378378377,-20.4804668775287,,
319349.349349348,-20.4618747419505,,
320320.320320319,-20.4681670095216,,
321291.29129129,-20.4509131953628,,
322262.262262261,-20.433461395188,,
323233.233233232,-20.4047908660379,,
324204.204204203,-20.4224618084442,,
325175.175175174,-20.4020877997466,,
326146.146146145,-20.401786957525,,
327117.117117116,-20.3690375411297,,
328088.088088087,-20.3410588529692,,
329059.059059058,-20.3522238287813,,
330030.030030029,-20.3323047599827,,
331001.001001,-20.3196517515723,,
331971.971971971,-20.3050702179876,,
332942.942942942,-20.2889049973111,,
333913.913913913,-20.2629449051979,,
334884.884884884,-20.2524516770266,,
335855.855855855,-20.2398510840714,,
336826.826826826,-20.2381796090286,,
337797.797797797,-20.2381172679552,,
338768.768768768,-20.217054871367,,
339739.739739739,-20.2110443394434,,
340710.71071071,-20.2049277380065,,
341681.681681681,-20.1801175828226,,
342652.652652652,-20.1748639547903,,
343623.623623623,-20.1728174225503,,
344594.594594594,-20.1411168023791,,
345565.565565565,-20.1429528064576,,
346536.536536536,-20.1203536045506,,
347507.507507507,-20.1147732385541,,
348478.478478478,-20.0723620170411,,
349449.449449449,-20.0886825741974,,
350420.42042042,-20.0837808045775,,
351391.391391391,-20.0662074934144,,
352362.362362362,-19.9704269868408,,
353333.333333333,-20.0403284624539,,
354304.304304304,-20.0369104313177,,
355275.275275275,-20.0270540746889,,
356246.246246246,-20.0007130741164,,
357217.217217217,-19.9948574952313,,
358188.188188188,-20.0058604022115,,
359159.159159159,-19.9911542342174,,
360130.13013013,-19.9893682988496,,
361101.101101101,-19.9605233559527,,
362072.072072072,-19.9460534240059,,
363043.043043043,-19.9392013764649,,
364014.014014014,-19.9356306810448,,
364984.984984985,-19.9291271431187,,
365955.955955956,-19.9096638662529,,
366926.926926927,-19.8892973710383,,
367897.897897898,-19.8803115749683,,
368868.868868869,-19.8727955131613,,
369839.83983984,-19.877872207842,,
370810.810810811,-19.8529763508604,,
371781.781781782,-19.8437396730202,,
372752.752752753,-19.853130236279,,
373723.723723724,-19.830077397257,,
374694.694694695,-19.8268768003509,,
375665.665665666,-19.7931524243555,,
376636.636636637,-19.8036323250213,,
377607.607607607,-19.7930655534665,,
378578.578578578,-19.7578409401868,,
379549.549549549,-19.7706213731169,,
380520.52052052,-19.7578763198603,,
381491.491491491,-19.6977876287743,,
382462.462462462,-19.7298502112801,,
383433.433433433,-19.7260745383196,,
384404.404404404,-19.728986853459,,
385375.375375375,-19.7212074090176,,
386346.346346346,-19.7067393976455,,
387317.317317317,-19.701634448343,,
388288.288288288,-19.6712101481316,,
389259.259259259,-19.6820362544212,,
390230.23023023,-19.664946960649,,
391201.201201201,-19.6659970930835,,
392172.172172172,-19.6507648833178,,
393143.143143143,-19.6587347416425,,
394114.114114114,-19.643751438913,,
395085.085085085,-19.6244022629995,,
396056.056056056,-19.6391867001134,,
397027.027027027,-19.6024020722387,,
397997.997997998,-19.6037431465515,,
398968.968968969,-19.5800756233276,,
399939.93993994,-19.5820934146028,,
400910.910910911,-19.5713828492009,,
401881.881881882,-19.5476698028454,,
402852.852852853,-19.5551774925062,,
403823.823823824,-19.5520364282216,,
404794.794794795,-19.5519839717538,,
405765.765765766,-19.5489042993377,,
406736.736736737,-19.5257984775439,,
407707.707707708,-19.5092313303935,,
408678.678678679,-19.5162436662039,,
409649.64964965,-19.5187132965636,,
410620.620620621,-19.4975793832009,,
411591.591591592,-19.4735408482091,,
412562.562562563,-19.4722124063169,,
413533.533533534,-19.4722336215323,,
414504.504504505,-19.4805535973246,,
415475.475475476,-19.4615455663393,,
416446.446446447,-19.4411388942012,,
417417.417417418,-19.4723123660467,,
418388.388388389,-19.4382038856692,,
419359.35935936,-19.4215198583748,,
420330.330330331,-19.4238861190528,,
421301.301301302,-19.4198567431745,,
422272.272272273,-19.4113181730194,,
423243.243243244,-19.3904335076614,,
424214.214214215,-19.3912828137296,,
425185.185185186,-19.3802777280744,,
426156.156156157,-19.3795738846068,,
427127.127127128,-19.3486777289759,,
428098.098098099,-19.3443854619757,,
429069.06906907,-19.3605938696161,,
430040.040040041,-19.3538556016831,,
431011.011011012,-19.3365127560343,,
431981.981981983,-19.3438915625416,,
432952.952952954,-19.3309480399108,,
433923.923923925,-19.3241403984975,,
434894.894894896,-19.3294134036343,,
435865.865865867,-19.3041274543651,,
436836.836836838,-19.3195684028947,,
437807.807807809,-19.28932445387,,
438778.77877878,-19.2953367618343,,
439749.749749751,-19.2740471353323,,
440720.720720722,-19.2872088103031,,
441691.691691693,-19.2559287195294,,
442662.662662664,-19.2512820675056,,
443633.633633635,-19.2620187052974,,
444604.604604606,-19.2505276233575,,
445575.575575577,-19.2345837258738,,
446546.546546547,-19.2356310245305,,
447517.517517518,-19.2238797097625,,
448488.488488489,-19.2210927714318,,
449459.45945946,-19.2146937097964,,
450430.430430431,-19.2251283590185,,
451401.401401402,-19.1899790555917,,
452372.372372373,-19.1973887308708,,
453343.343343344,-19.1800682601935,,
454314.314314315,-19.1864750710895,,
455285.285285286,-19.1549226259616,,
456256.256256257,-19.1536680699043,,
457227.227227228,-19.1667405577276,,
458198.198198199,-19.1540108449714,,
459169.16916917,-19.1684465014549,,
460140.140140141,-19.1440091960082,,
461111.111111112,-19.1541469840413,,
462082.082082083,-19.1282818463944,,
463053.053053054,-19.1373250368132,,
464024.024024025,-19.1174183609789,,
464994.994994996,-19.1007118376194,,
465965.965965967,-19.096237491518,,
466936.936936938,-19.1005155614525,,
467907.907907909,-19.1017235547584,,
468878.87887888,-19.0913427981793,,
469849.849849851,-19.0847395006558,,
470820.820820822,-19.0763341026288,,
471791.791791793,-19.0747988124139,,
472762.762762764,-19.0798477115381,,
473733.733733735,-19.0627585342569,,
474704.704704706,-19.0569634446628,,
475675.675675677,-19.0532411317231,,
476646.646646648,-19.0399565865483,,
477617.617617619,-19.0378109125607,,
478588.58858859,-19.039487809222,,
479559.559559561,-19.0189025302638,,
480530.530530532,-19.0304354947006,,
481501.501501503,-19.0212837837861,,
482472.472472474,-19.0013894313211,,
483443.443443445,-18.9978347342029,,
484414.414414416,-19.0046463779366,,
485385.385385387,-19.0171799631305,,
486356.356356358,-18.9828507119682,,
487327.327327329,-18.9809048178849,,
488298.2982983,-18.974760987184,,
489269.269269271,-18.9780965171063,,
490240.240240242,-18.979080559685,,
491211.211211213,-18.983061260239,,
492182.182182184,-18.9566485478443,,
493153.153153155,-18.9681310665537,,
494124.124124126,-18.9536676463118,,
495095.095095097,-18.9465171078605,,
496066.066066068,-18.9388410803384,,
497037.037037039,-18.9336792300663,,
498008.00800801,-18.9252001989256,,
498978.978978981,-18.914732290099,,
499949.949949952,-18.9187936886293,,
500920.920920923,-18.9159297318807,,
501891.891891894,-18.9095036568062,,
502862.862862865,-18.9067528865951,,
503833.833833836,-18.9048322941165,,
504804.804804807,-18.8885117146426,,
505775.775775778,-18.8976029068124,,
506746.746746749,-18.8978034781452,,
507717.71771772,-18.8845803513891,,
508688.688688691,-18.8750592045378,,
509659.659659662,-18.8723996885519,,
510630.630630633,-18.8824530863687,,
511601.601601604,-18.8677657456444,,
512572.572572575,-18.8541802062171,,
513543.543543546,-18.8477447233952,,
514514.514514517,-18.8603539973563,,
515485.485485488,-18.860221348396,,
516456.456456458,-18.8358885261528,,
517427.427427429,-18.8385281738436,,
518398.3983984,-18.8219512598148,,
519369.369369371,-18.8428874026146,,
520340.340340342,-18.8159624065355,,
521311.311311313,-18.8129931089455,,
522282.282282284,-18.815171383482,,
523253.253253255,-18.8173772160124,,
524224.224224226,-18.798267265445,,
525195.195195197,-18.8044543747944,,
526166.166166168,-18.8072462569246,,
527137.137137139,-18.7914199822685,,
528108.10810811,-18.7918033787995,,
529079.079079081,-18.7998869582615,,
530050.050050052,-18.7799118668703,,
531021.021021023,-18.7787063093478,,
531991.991991994,-18.784555259045,,
532962.962962965,-18.768373962907,,
533933.933933936,-18.783406430035,,
534904.904904907,-18.7485926929614,,
535875.875875878,-18.7504354515423,,
536846.846846848,-18.754654569496,,
537817.817817819,-18.7596392736905,,
538788.78878879,-18.7476677006391,,
539759.759759761,-18.7515015059266,,
540730.730730732,-18.7398163659889,,
541701.701701703,-18.7146481393012,,
542672.672672674,-18.72988937069,,
543643.643643645,-18.7116485998104,,
544614.614614616,-18.720552880836,,
545585.585585587,-18.7154759766118,,
546556.556556558,-18.7118032804597,,
547527.527527529,-18.7143467143217,,
548498.4984985,-18.6999006701385,,
549469.469469471,-18.7065040626295,,
550440.440440441,-18.7029644570911,,
551411.411411412,-18.6970821625272,,
552382.382382383,-18.7026140530145,,
553353.353353354,-18.6800000009644,,
554324.324324325,-18.6723687478756,,
555295.295295296,-18.6666046187764,,
556266.266266267,-18.6576423254398,,
557237.237237238,-18.6713502856546,,
558208.208208209,-18.6773241307597,,
559179.17917918,-18.6574130338801,,
560150.150150151,-18.6396055298153,,
561121.121121122,-18.6573238237024,,
562092.092092093,-18.6342263280278,,
563063.063063064,-18.6477701523887,,
564034.034034034,-18.6352624567997,,
565005.005005005,-18.6419929116767,,
565975.975975976,-18.6291386351185,,
566946.946946947,-18.6368006651478,,
567917.917917918,-18.6185454443636,,
568888.888888889,-18.6188155532143,,
569859.85985986,-18.6174216437719,,
570830.830830831,-18.6085904534885,,
571801.801801802,-18.6117203308495,,
572772.772772773,-18.6043212203866,,
573743.743743744,-18.6002880031163,,
574714.714714715,-18.6137002283644,,
575685.685685686,-18.5931347958156,,
576656.656656657,-18.5978269829649,,
577627.627627627,-18.5999045497801,,
578598.598598598,-18.5860437349278,,
579569.569569569,-18.5902238860377,,
580540.54054054,-18.5790174558972,,
581511.511511511,-18.5813648309341,,
582482.482482482,-18.5738367116547,,
583453.453453453,-18.5757892488625,,
584424.424424424,-18.5656201641067,,
585395.395395395,-18.5570384912815,,
586366.366366366,-18.5556364517515,,
587337.337337337,-18.5626944164345,,
588308.308308308,-18.5468707208719,,
589279.279279279,-18.5579369713312,,
590250.25025025,-18.540471815364,,
591221.22122122,-18.540684624822,,
592192.192192191,-18.5321270520739,,
593163.163163162,-18.5362978979828,,
594134.134134133,-18.5279828595065,,
595105.105105104,-18.53415063923,,
596076.076076075,-18.5211736562685,,
597047.047047046,-18.517244722049,,
598018.018018017,-18.5224544381212,,
598988.988988988,-18.5179633898207,,
599959.959959959,-18.5047521215031,,
600930.93093093,-18.5013295935398,,
601901.901901901,-18.5119066906301,,
602872.872872872,-18.5203253579907,,
603843.843843843,-18.4936181739847,,
604814.814814813,-18.5072338466623,,
605785.785785784,-18.4880767695055,,
606756.756756755,-18.4823908113791,,
607727.727727726,-18.4928800470537,,
608698.698698697,-18.500835814651,,
609669.669669668,-18.4773679972808,,
610640.640640639,-18.4830353809533,,
611611.61161161,-18.4674158649487,,
612582.582582581,-18.4851823721328,,
613553.553553552,-18.4753272449099,,
614524.524524523,-18.4726037416363,,
615495.495495494,-18.4658238811517,,
616466.466466465,-18.4651940220908,,
617437.437437435,-18.4485026862266,,
618408.408408406,-18.4398924504492,,
619379.379379377,-18.4634276063956,,
620350.350350348,-18.454265258775,,
621321.321321319,-18.4461826953379,,
622292.29229229,-18.4570901254534,,
623263.263263261,-18.4365647512709,,
624234.234234232,-18.4290616840161,,
625205.205205203,-18.4398397626279,,
626176.176176174,-18.4230270920664,,
627147.147147145,-18.4297489332516,,
628118.118118116,-18.4280541507339,,
629089.089089087,-18.4280391290644,,
630060.060060058,-18.4182161220301,,
631031.031031028,-18.4271371120324,,
632002.002001999,-18.4158896237146,,
632972.97297297,-18.4065167194014,,
633943.943943941,-18.4180908909497,,
634914.914914912,-18.4163840305957,,
635885.885885883,-18.4039519634769,,
636856.856856854,-18.4091982290123,,
637827.827827825,-18.3878051371042,,
638798.798798796,-18.4129759328311,,
639769.769769767,-18.3933997576461,,
640740.740740738,-18.3942220093392,,
641711.711711709,-18.385376602718,,
642682.68268268,-18.3826900491198,,
643653.653653651,-18.3882229907039,,
644624.624624621,-18.3966270691424,,
645595.595595592,-18.3826601556141,,
646566.566566563,-18.3824949198854,,
647537.537537534,-18.3694428969154,,
648508.508508505,-18.3579608879547,,
649479.479479476,-18.3642072324233,,
650450.450450447,-18.3679774868777,,
651421.421421418,-18.3517202706339,,
652392.392392389,-18.3651066740024,,
653363.36336336,-18.3574028607687,,
654334.334334331,-18.3433212748231,,
655305.305305302,-18.3523232752453,,
656276.276276273,-18.3568487134874,,
657247.247247244,-18.3530915534692,,
658218.218218214,-18.3390388830232,,
659189.189189185,-18.3529215122932,,
660160.160160156,-18.3408733181392,,
661131.131131127,-18.3270554086353,,
662102.102102098,-18.3364197646681,,
663073.073073069,-18.3296788498116,,
664044.04404404,-18.3280529197608,,
665015.015015011,-18.3165947002707,,
665985.985985982,-18.341525644569,,
666956.956956953,-18.3279986956801,,
667927.927927924,-18.3133570678567,,
668898.898898895,-18.3090126182621,,
669869.869869866,-18.309834296273,,
670840.840840837,-18.3150579866657,,
671811.811811807,-18.3160048414719,,
672782.782782778,-18.3142297107149,,
673753.753753749,-18.2933951819555,,
674724.72472472,-18.3077251706104,,
675695.695695691,-18.3207977322651,,
676666.666666662,-18.2803833833557,,
677637.637637633,-18.2959123296592,,
678608.608608604,-18.2905768089042,,
679579.579579575,-18.2915239023144,,
680550.550550546,-18.290051347794,,
681521.521521517,-18.2962364279695,,
682492.492492488,-18.286788460441,,
683463.463463459,-18.2839551269436,,
684434.43443443,-18.2897633406258,,
685405.4054054,-18.2679533523436,,
686376.376376371,-18.2669230661511,,
687347.347347342,-18.2639091404506,,
688318.318318313,-18.2650269748017,,
689289.289289284,-18.2605128231863,,
690260.260260255,-18.2567894342356,,
691231.231231226,-18.2613033958387,,
692202.202202197,-18.2488074096189,,
693173.173173168,-18.2631594482617,,
694144.144144139,-18.252483560254,,
695115.11511511,-18.2560586741357,,
696086.086086081,-18.2438848526232,,
697057.057057052,-18.2440208802192,,
698028.028028022,-18.2502746402386,,
698998.998998993,-18.2474615821374,,
699969.969969964,-18.2362169830478,,
700940.940940935,-18.2387080858349,,
701911.911911906,-18.236992557937,,
702882.882882877,-18.2307774863477,,
703853.853853848,-18.2427113097083,,
704824.824824819,-18.2347030775642,,
705795.79579579,-18.2276188309884,,
706766.766766761,-18.2251066123053,,
707737.737737732,-18.2287285432318,,
708708.708708703,-18.2219725396205,,
709679.679679674,-18.2351422823436,,
710650.650650645,-18.2293654579932,,
711621.621621615,-18.2126492637512,,
712592.592592586,-18.2167364840249,,
713563.563563557,-18.2074890027349,,
714534.534534528,-18.2065889802172,,
715505.505505499,-18.2107304621961,,
716476.47647647,-18.2037925189365,,
717447.447447441,-18.2151811691167,,
718418.418418412,-18.2016203002291,,
719389.389389383,-18.1973426210558,,
720360.360360354,-18.2037899789159,,
721331.331331325,-18.1942816157093,,
722302.302302296,-18.1989763837222,,
723273.273273267,-18.1962346764237,,
724244.244244238,-18.1967815919162,,
725215.215215208,-18.1953278376194,,
726186.186186179,-18.195448793338,,
727157.15715715,-18.2009307230549,,
728128.128128121,-18.1890291731696,,
729099.099099092,-18.1765161558257,,
730070.070070063,-18.1742096249,,
731041.041041034,-18.1816640036747,,
732012.012012005,-18.1754219438249,,
732982.982982976,-18.1767298415519,,
733953.953953947,-18.1790144067297,,
734924.924924918,-18.1648237272224,,
735895.895895889,-18.1782920396211,,
736866.86686686,-18.1677518986504,,
737837.837837831,-18.1643573140599,,
738808.808808801,-18.1671270065427,,
739779.779779772,-18.1565902406283,,
740750.750750743,-18.15435665646,,
741721.721721714,-18.1515077300793,,
742692.692692685,-18.1637414475574,,
743663.663663656,-18.1514732419809,,
744634.634634627,-18.1485259368132,,
745605.605605598,-18.1528552321512,,
746576.576576569,-18.1514730905176,,
747547.54754754,-18.1576508080732,,
748518.518518511,-18.1427541218203,,
749489.489489482,-18.1470158864288,,
750460.460460453,-18.1412897376201,,
751431.431431424,-18.1357809947025,,
752402.402402394,-18.1420011646541,,
753373.373373365,-18.1364021220792,,
754344.344344336,-18.1371503688622,,
755315.315315307,-18.1303467737916,,
756286.286286278,-18.1278291133362,,
757257.257257249,-18.1287980418309,,
758228.22822822,-18.1339634916578,,
759199.199199191,-18.1256393874463,,
760170.170170162,-18.127944432782,,
761141.141141133,-18.1142802387493,,
762112.112112104,-18.1162128206654,,
763083.083083075,-18.1084978034476,,
764054.054054046,-18.117309219826,,
765025.025025017,-18.1224630659709,,
765995.995995987,-18.1075660087588,,
766966.966966958,-18.1187808495468,,
767937.937937929,-18.1086711295863,,
768908.9089089,-18.1032612252279,,
769879.879879871,-18.1032625572341,,
