Frequency,Attenuation,! FILETYPE CSV,
1701721491.49148,-105.398685569024,,
1706726466.46646,-105.466866588114,,
1711731441.44143,-105.685360771808,,
1716736416.41641,-105.848902717781,,
1721741391.39138,-105.536128251412,,
1726746366.36636,-105.968091054864,,
1731751341.34133,-105.809648510935,,
1736756316.31631,-105.753618237181,,
1741761291.29128,-104.478029797255,,
1746766266.26625,-103.987525388616,,
1751771241.24123,-103.947150611433,,
1756776216.2162,-104.189501773524,,
1761781191.19118,-103.884184682804,,
1766786166.16615,-103.485706694834,,
1771791141.14113,-102.565890812062,,
1776796116.1161,-102.168307240603,,
1781801091.09108,-101.957213715551,,
1786806066.06605,-101.869587035541,,
1791811041.04103,-101.570782337892,,
1796816016.016,-101.005025939114,,
1801820990.99098,-100.043690043204,,
1806825965.96595,-100.089804836602,,
1811830940.94093,-100.584950044113,,
1816835915.9159,-100.845851512707,,
1821840890.89088,-100.66194972209,,
1826845865.86585,-100.901203824418,,
1831850840.84083,-101.045601347066,,
1836855815.8158,-101.476843968062,,
1841860790.79078,-101.917183804038,,
1846865765.76575,-102.246366426626,,
1851870740.74073,-102.242062840884,,
1856875715.7157,-102.44544112677,,
1861880690.69068,-102.322949446966,,
1866885665.66565,-102.438597013486,,
1871890640.64063,-102.671602694226,,
1876895615.6156,-103.8685415704,,
1881900590.59058,-103.273117295135,,
1886905565.56555,-102.686014009458,,
1891910540.54053,-101.842272616868,,
1896915515.5155,-101.813840382575,,
1901920490.49048,-101.625801746377,,
1906925465.46545,-101.133765350389,,
1911930440.44043,-100.202016554198,,
1916935415.4154,-99.4706723281345,,
1921940390.39038,-98.9388373021419,,
1926945365.36535,-98.7082157911568,,
1931950340.34033,-98.616637068177,,
1936955315.3153,-98.5916164576781,,
1941960290.29027,-98.3028748114058,,
1946965265.26525,-98.2034882590224,,
1951970240.24022,-96.850912404385,,
1956975215.2152,-96.7039584443389,,
1961980190.19017,-96.0336610508615,,
1966985165.16515,-96.4212230884218,,
1971990140.14012,-95.8972839297117,,
1976995115.1151,-95.5427977249413,,
1982000090.09007,-96.680601796158,,
1987005065.06505,-96.738479923903,,
1992010040.04002,-96.986573066019,,
1997015015.015,-97.1454073165375,,
2002019989.98997,-97.681665081426,,
2007024964.96495,-98.2003211389304,,
2012029939.93992,-98.4642416576187,,
2017034914.9149,-99.1597299029848,,
2022039889.88987,-99.2089773965531,,
2027044864.86485,-99.417439918245,,
2032049839.83982,-99.7114376244863,,
2037054814.8148,-100.173588609059,,
2042059789.78977,-100.123997314044,,
2047064764.76475,-100.533775704271,,
2052069739.73972,-101.235519530999,,
2057074714.7147,-100.278921795611,,
2062079689.68967,-100.694397644751,,
2067084664.66465,-101.085659255038,,
2072089639.63962,-101.667945085116,,
2077094614.6146,-102.206605472979,,
2082099589.58957,-102.075698234687,,
2087104564.56455,-101.975247383046,,
2092109539.53952,-101.363972951796,,
2097114514.5145,-101.26617347805,,
2102119489.48947,-101.27908222539,,
2107124464.46445,-102.000194485768,,
2112129439.43942,-102.135020596007,,
2117134414.4144,-102.170424614743,,
2122139389.38937,-101.945932857361,,
2127144364.36435,-101.389604810269,,
2132149339.33932,-101.709751271936,,
2137154314.31429,-101.205833495372,,
2142159289.28927,-101.026740428541,,
2147164264.26424,-99.8564831802244,,
2152169239.23922,-98.5398088149343,,
2157174214.21419,-97.8219817903975,,
2162179189.18917,-97.2899741620339,,
2167184164.16414,-97.6877155992176,,
2172189139.13912,-97.5742014912843,,
2177194114.1141,-97.4680844314371,,
2182199089.08907,-96.7036980326831,,
2187204064.06405,-96.1041269252108,,
2192209039.03902,-96.0381949470512,,
2197214014.014,-96.4117053670098,,
2202218988.98897,-96.3691575740067,,
2207223963.96395,-95.8553991334475,,
2212228938.93892,-95.9091888544001,,
2217233913.9139,-94.8873552219618,,
2222238888.88887,-95.3737222161822,,
2227243863.86385,-96.1059624146626,,
2232248838.83882,-95.9499518990459,,
2237253813.8138,-96.1778608542889,,
2242258788.78877,-95.4736363535037,,
2247263763.76375,-95.4415683069041,,
2252268738.73872,-95.3445300935894,,
2257273713.7137,-95.0905427774734,,
2262278688.68867,-95.4451756118164,,
2267283663.66365,-95.1270953567215,,
2272288638.63862,-94.5401698571493,,
2277293613.6136,-94.2848777106553,,
2282298588.58857,-94.0560524276937,,
2287303563.56355,-93.9400828669179,,
2292308538.53852,-94.5437273788838,,
2297313513.5135,-94.1256089274505,,
2302318488.48847,-93.5520836121669,,
2307323463.46345,-93.8711460623435,,
2312328438.43842,-93.573973116228,,
2317333413.4134,-93.5884796574216,,
2322338388.38837,-93.534020229008,,
2327343363.36335,-93.7376434697343,,
2332348338.33832,-93.8409612187423,,
2337353313.3133,-93.6724721005822,,
2342358288.28827,-93.7245599746572,,
2347363263.26325,-94.213619172065,,
2352368238.23822,-94.2339276430441,,
2357373213.2132,-94.8588809296553,,
2362378188.18817,-94.8657927452868,,
2367383163.16315,-94.5834889308097,,
2372388138.13812,-94.408810230028,,
2377393113.1131,-94.4443787327545,,
2382398088.08807,-94.6426232960355,,
2387403063.06305,-95.4898381540991,,
2392408038.03802,-95.511395647821,,
2397413013.013,-95.4454606546497,,
2402417987.98798,-95.5812061754401,,
2407422962.96295,-95.6545978550614,,
2412427937.93793,-95.8473227133438,,
2417432912.9129,-96.1698059089136,,
2422437887.88788,-96.2457705919948,,
2427442862.86285,-96.4810585964456,,
2432447837.83783,-95.9655622291196,,
2437452812.8128,-95.7467899288557,,
2442457787.78778,-95.531456674392,,
2447462762.76275,-95.7004676044225,,
2452467737.73773,-95.5323903555428,,
2457472712.7127,-95.0375604108421,,
2462477687.68768,-94.3917892766898,,
2467482662.66265,-94.3367094638218,,
2472487637.63763,-94.5994785285023,,
2477492612.6126,-94.5669974294019,,
2482497587.58758,-94.3065382199314,,
2487502562.56255,-93.6728034883379,,
2492507537.53753,-93.2297652458162,,
2497512512.5125,-93.0386912868299,,
2502517487.48748,-92.5829675842454,,
2507522462.46245,-92.6419206434791,,
2512527437.43743,-92.8547001959184,,
2517532412.4124,-93.1056949834601,,
2522537387.38738,-93.1421535930212,,
2527542362.36235,-93.1539155580724,,
2532547337.33733,-93.3326809677925,,
2537552312.3123,-93.2119614401798,,
2542557287.28728,-93.3247400491257,,
2547562262.26225,-93.044919243571,,
2552567237.23723,-92.9097118399317,,
2557572212.2122,-93.1755826859433,,
2562577187.18718,-93.8797334049286,,
2567582162.16215,-94.0541411025456,,
2572587137.13713,-94.1931509404888,,
2577592112.1121,-94.2859534316017,,
2582597087.08708,-94.2383832442035,,
2587602062.06205,-94.1711601400079,,
2592607037.03703,-94.34798634039,,
2597612012.012,-94.9934084139742,,
2602616986.98698,-95.3755061082026,,
2607621961.96195,-95.6046300662574,,
2612626936.93693,-96.1068846036931,,
2617631911.9119,-96.8191394306718,,
2622636886.88688,-97.2431894663354,,
2627641861.86186,-97.520702893529,,
2632646836.83683,-98.3254219014098,,
2637651811.81181,-98.1684576650177,,
2642656786.78678,-98.4675757140549,,
2647661761.76176,-98.7032550798349,,
2652666736.73673,-99.102808357535,,
2657671711.71171,-100.035794261174,,
2662676686.68668,-100.845571636737,,
2667681661.66166,-100.678405460363,,
2672686636.63663,-100.272964689664,,
2677691611.61161,-100.334529007686,,
2682696586.58658,-99.9904125217966,,
2687701561.56156,-99.961473065895,,
2692706536.53653,-100.024376579266,,
2697711511.51151,-99.8505235705627,,
2702716486.48648,-99.5958653500238,,
2707721461.46146,-99.240617322992,,
2712726436.43643,-99.2094972934823,,
2717731411.41141,-100.068604886798,,
2722736386.38638,-100.560585144605,,
2727741361.36136,-100.571916500101,,
2732746336.33633,-100.050460764452,,
2737751311.31131,-100.631200634058,,
2742756286.28628,-100.975010713417,,
2747761261.26126,-101.120735633158,,
2752766236.23623,-101.113645223092,,
2757771211.21121,-102.041348285604,,
2762776186.18618,-101.836203110216,,
2767781161.16116,-101.639622029733,,
2772786136.13613,-102.39103639302,,
2777791111.11111,-102.278651197471,,
2782796086.08608,-102.345856016896,,
2787801061.06106,-102.435455440259,,
2792806036.03603,-101.789045174144,,
2797811011.01101,-100.911775654898,,
2802815985.98598,-100.916187349421,,
2807820960.96096,-100.927388758032,,
2812825935.93593,-99.8723434283641,,
2817830910.91091,-100.357475427261,,
2822835885.88588,-100.445380964652,,
2827840860.86086,-100.359161169154,,
2832845835.83583,-99.9085439180751,,
2837850810.81081,-100.040661679227,,
2842855785.78578,-100.077024004224,,
2847860760.76076,-100.181735874797,,
2852865735.73573,-100.687506197209,,
2857870710.71071,-100.408272786531,,
2862875685.68569,-100.415531271541,,
2867880660.66066,-100.218540883038,,
2872885635.63564,-101.170035561387,,
2877890610.61061,-101.562741401045,,
2882895585.58559,-101.99248238724,,
2887900560.56056,-102.284729773031,,
2892905535.53554,-101.880342228398,,
2897910510.51051,-102.300827205493,,
2902915485.48549,-103.54830453183,,
2907920460.46046,-103.60635007188,,
2912925435.43544,-103.924170699392,,
2917930410.41041,-103.659250621517,,
2922935385.38539,-102.874053110567,,
2927940360.36036,-102.524398053939,,
2932945335.33534,-102.658671816736,,
2937950310.31031,-102.340893565152,,
2942955285.28529,-102.395983186318,,
2947960260.26026,-101.664809446629,,
2952965235.23524,-102.394694245329,,
2957970210.21021,-102.027040847786,,
2962975185.18519,-101.712701880748,,
2967980160.16016,-101.409782310399,,
2972985135.13514,-101.007468737551,,
2977990110.11011,-99.9351550969212,,
2982995085.08509,-99.8815438339563,,
2988000060.06006,-99.5065096425323,,
2993005035.03504,-99.3477649529438,,
2998010010.01001,-99.8055600726757,,
3003014984.98499,-100.880982594291,,
3008019959.95996,-100.924778624718,,
3013024934.93494,-101.218296140812,,
3018029909.90991,-101.592117482691,,
3023034884.88489,-103.626740801395,,
3028039859.85986,-103.033264853951,,
3033044834.83484,-103.12626458677,,
3038049809.80981,-104.317026461965,,
3043054784.78479,-104.264617755977,,
3048059759.75976,-104.531275606236,,
3053064734.73474,-105.555679101637,,
3058069709.70971,-105.812877782251,,
3063074684.68469,-106.087913054932,,
3068079659.65966,-106.467314591473,,
3073084634.63464,-107.231197214463,,
3078089609.60961,-107.125830671053,,
3083094584.58459,-106.844830775246,,
3088099559.55957,-107.651698252929,,
3093104534.53454,-107.941525776976,,
3098109509.50952,-105.982630269026,,
3103114484.48449,-105.492553599133,,
3108119459.45947,-105.577800385404,,
3113124434.43444,-104.927942306034,,
3118129409.40942,-106.348374033157,,
3123134384.38439,-106.05693893803,,
3128139359.35937,-105.164442879114,,
3133144334.33434,-105.035054921298,,
3138149309.30932,-104.999486634926,,
3143154284.28429,-104.587908587375,,
3148159259.25927,-103.690813125491,,
3153164234.23424,-102.679226759185,,
3158169209.20922,-103.200245327935,,
3163174184.18419,-102.079035285156,,
3168179159.15917,-101.33281448984,,
3173184134.13414,-101.089146496558,,
3178189109.10912,-100.952705472502,,
3183194084.08409,-100.698118580453,,
3188199059.05907,-100.541994594682,,
3193204034.03404,-99.2279954925637,,
3198209009.00902,-99.570253881399,,
3203213983.98399,-99.5357008712291,,
3208218958.95897,-98.9262153471107,,
3213223933.93394,-98.5753598725126,,
3218228908.90892,-98.6505732298537,,
3223233883.88389,-98.3437010050813,,
3228238858.85887,-98.5647423802368,,
3233243833.83384,-97.9976071217532,,
3238248808.80882,-98.6417531088136,,
3243253783.78379,-99.0198474903091,,
3248258758.75877,-99.548828410135,,
3253263733.73374,-99.8100730305904,,
3258268708.70872,-100.250059734652,,
3263273683.68369,-100.053434049478,,
3268278658.65867,-99.8734944123183,,
3273283633.63364,-99.6521483337552,,
3278288608.60862,-99.6179675572614,,
3283293583.58359,-100.559978665289,,
3288298558.55857,-101.158779735408,,
3293303533.53354,-101.534589670688,,
3298308508.50852,-102.13481540452,,
3303313483.48349,-102.298493247386,,
3308318458.45847,-102.388596079864,,
3313323433.43344,-102.612882805525,,
3318328408.40842,-102.290930190913,,
3323333383.3834,-101.778153769756,,
3328338358.35837,-101.460164822893,,
3333343333.33335,-102.796583635415,,
3338348308.30832,-102.357387104542,,
3343353283.2833,-102.997334136725,,
3348358258.25827,-102.906088051172,,
3353363233.23325,-103.030465774515,,
3358368208.20822,-102.283581708821,,
3363373183.1832,-101.948520167935,,
3368378158.15817,-101.483977336287,,
3373383133.13315,-101.016553775622,,
3378388108.10812,-100.82932268278,,
3383393083.0831,-101.143725876703,,
3388398058.05807,-101.120335929949,,
3393403033.03305,-101.77961463874,,
3398408008.00802,-101.94399435298,,
3403412982.983,-102.420744216781,,
3408417957.95797,-101.097825590449,,
3413422932.93295,-101.551872961649,,
3418427907.90792,-101.217916264074,,
3423432882.8829,-100.930306395702,,
3428437857.85787,-100.894815937238,,
3433442832.83285,-100.843934544364,,
3438447807.80782,-101.672903538943,,
3443452782.7828,-102.392265542676,,
3448457757.75777,-103.066842394362,,
3453462732.73275,-103.586940767021,,
3458467707.70772,-103.854875436397,,
3463472682.6827,-103.123210791322,,
3468477657.65767,-103.491799805642,,
3473482632.63265,-103.521481258492,,
3478487607.60762,-103.209255887365,,
3483492582.5826,-103.088987016011,,
3488497557.55757,-103.386569184285,,
3493502532.53255,-103.595142325573,,
3498507507.50752,-103.404409714837,,
3503512482.4825,-103.254321586733,,
3508517457.45747,-103.886175451958,,
3513522432.43245,-102.961982564133,,
3518527407.40742,-102.393067154829,,
3523532382.3824,-101.503155615983,,
3528537357.35737,-101.079656844813,,
3533542332.33235,-100.853908338233,,
3538547307.30732,-101.326398487045,,
3543552282.2823,-101.793715015133,,
3548557257.25728,-101.779860613193,,
3553562232.23225,-101.336854320125,,
3558567207.20723,-100.648728804074,,
3563572182.1822,-100.318463743595,,
3568577157.15718,-99.9215148822316,,
3573582132.13215,-99.9709709728587,,
3578587107.10713,-99.7770728891426,,
3583592082.0821,-99.0157132196178,,
3588597057.05708,-99.1656513013905,,
3593602032.03205,-99.8929355384642,,
3598607007.00703,-99.9941744081478,,
3603611981.982,-99.8898515518414,,
3608616956.95698,-99.6866888670573,,
3613621931.93195,-99.4516131027204,,
3618626906.90693,-97.8187315353128,,
3623631881.8819,-97.8263036639692,,
3628636856.85688,-97.8645728531879,,
3633641831.83185,-97.9352998312631,,
3638646806.80683,-97.4061567376903,,
3643651781.7818,-97.5280369890984,,
3648656756.75678,-97.5879190920385,,
3653661731.73175,-97.3937860356295,,
3658666706.70673,-97.7415547431847,,
3663671681.6817,-97.5024967424178,,
3668676656.65668,-96.1548746800395,,
3673681631.63165,-95.7321951311949,,
3678686606.60663,-95.640512180389,,
3683691581.5816,-95.2852489887294,,
3688696556.55658,-95.1253294630139,,
3693701531.53155,-95.2430332269089,,
3698706506.50653,-94.8358908771846,,
3703711481.4815,-95.2128840662427,,
3708716456.45648,-95.1855362431264,,
3713721431.43145,-95.2885978750049,,
3718726406.40643,-95.1201359309725,,
3723731381.3814,-94.9919018080347,,
3728736356.35638,-94.8015524029895,,
3733741331.33135,-94.4459938080897,,
3738746306.30633,-94.2391244549933,,
3743751281.2813,-94.3901421243147,,
3748756256.25628,-94.3471951468409,,
3753761231.23125,-94.000535227215,,
3758766206.20623,-93.8650714547858,,
3763771181.1812,-93.8603509706646,,
3768776156.15618,-93.8054771958682,,
3773781131.13116,-93.7552009386661,,
3778786106.10613,-93.5344027995028,,
3783791081.08111,-93.5638295643555,,
3788796056.05608,-94.0579631844923,,
3793801031.03106,-93.9753954753421,,
