Frequency,Attenuation,! FILETYPE CSV,
207687.687687687,-62.0514052583154,,
208658.658658658,-66.5495594881754,,
209629.629629629,-57.4304055475718,,
210600.600600599,-58.140801466241,,
211571.57157157,-54.7428621365763,,
212542.542542541,-55.7420832091878,,
213513.513513512,-57.842051218334,,
214484.484484483,-70.2430155012294,,
215455.455455454,-64.0638795495152,,
216426.426426425,-67.3968577500328,,
217397.397397396,-57.7133583609704,,
218368.368368367,-66.6450240742652,,
219339.339339338,-54.9779136564141,,
220310.310310309,-58.2196276056604,,
221281.28128128,-53.4962759341563,,
222252.252252251,-56.5965976049231,,
223223.223223222,-56.7173701886135,,
224194.194194193,-58.723817724361,,
225165.165165164,-51.8705118749247,,
226136.136136135,-54.5304191622957,,
227107.107107106,-52.747685902566,,
228078.078078077,-57.6879202546656,,
229049.049049048,-57.3226825166744,,
230020.020020019,-54.3452525838123,,
230990.99099099,-50.2152818727409,,
231961.961961961,-57.3378425712797,,
232932.932932931,-55.8509133643015,,
233903.903903902,-56.0963235576304,,
234874.874874873,-56.6708123467436,,
235845.845845844,-64.8846470585764,,
236816.816816815,-61.7687265268107,,
237787.787787786,-56.5159047674746,,
238758.758758757,-68.6173727470323,,
239729.729729728,-60.0371415585743,,
240700.700700699,-60.6929076142418,,
241671.67167167,-58.2973103831514,,
242642.642642641,-51.3935071355974,,
243613.613613612,-61.2492161554954,,
244584.584584583,-62.6004227074301,,
245555.555555554,-57.6772170727519,,
246526.526526525,-54.6055404499255,,
247497.497497496,-54.2799179758448,,
248468.468468467,-63.0262356661416,,
249439.439439438,-53.3128628602925,,
250410.410410409,-57.5802729259194,,
251381.38138138,-54.8468469167481,,
252352.352352351,-54.6208240022155,,
253323.323323322,-64.5084917303979,,
254294.294294293,-64.7542676714684,,
255265.265265264,-67.4749334662015,,
256236.236236234,-74.420136531114,,
257207.207207205,-63.5894252487923,,
258178.178178176,-54.166812547293,,
259149.149149147,-57.2915439707626,,
260120.120120118,-58.7398170178689,,
261091.091091089,-58.0829021502397,,
262062.06206206,-54.6021477608538,,
263033.033033031,-62.8940686062946,,
264004.004004002,-59.700039105802,,
264974.974974973,-54.8522952419139,,
265945.945945944,-53.3559303843816,,
266916.916916915,-59.9634175985187,,
267887.887887886,-60.9200641568158,,
268858.858858857,-58.725071340302,,
269829.829829828,-71.7140643554641,,
270800.800800799,-58.6865622755727,,
271771.77177177,-57.5968719418506,,
272742.742742741,-59.6799240529773,,
273713.713713712,-59.0905432944269,,
274684.684684683,-67.1757517534438,,
275655.655655654,-54.3180402333204,,
276626.626626625,-69.1789117841217,,
277597.597597596,-55.7315773692143,,
278568.568568567,-58.011102047186,,
279539.539539538,-60.4547278537576,,
280510.510510509,-57.9768336998032,,
281481.48148148,-59.5453580594145,,
282452.452452451,-58.405341120154,,
283423.423423422,-59.9137999943141,,
284394.394394393,-54.5448377925563,,
285365.365365364,-63.3672552760895,,
286336.336336335,-64.2390973165751,,
287307.307307306,-60.0102396246316,,
288278.278278277,-67.7645267212813,,
289249.249249248,-59.5318186637186,,
290220.220220219,-57.7582329766263,,
291191.19119119,-62.2987063353852,,
292162.162162161,-58.6729530638522,,
293133.133133132,-67.4301527106333,,
294104.104104103,-55.4503260599816,,
295075.075075074,-57.6586335444801,,
296046.046046045,-57.7485136110218,,
297017.017017016,-63.4633792985345,,
297987.987987987,-61.311089168196,,
298958.958958958,-72.0370399027929,,
299929.929929929,-72.6806486864565,,
300900.9009009,-70.6799253478874,,
301871.871871871,-58.6081240170044,,
302842.842842842,-61.8101404962501,,
303813.813813813,-67.7745999100735,,
304784.784784784,-60.0087423457366,,
305755.755755755,-79.1634722861399,,
306726.726726726,-65.7095383578842,,
307697.697697697,-72.8705544519197,,
308668.668668667,-60.0215997549377,,
309639.639639638,-53.7051323145437,,
310610.610610609,-55.4159461493286,,
311581.58158158,-72.8876281466052,,
312552.552552551,-58.8438106837534,,
313523.523523522,-59.8194157579652,,
314494.494494493,-56.8334515480561,,
315465.465465464,-78.9788272879028,,
316436.436436435,-59.3075160567086,,
317407.407407406,-71.5037440049728,,
318378.378378377,-59.4685518513479,,
319349.349349348,-61.9985825809277,,
320320.320320319,-54.9528184008354,,
321291.29129129,-58.6095050698236,,
322262.262262261,-64.5371253106566,,
323233.233233232,-64.1990800210306,,
324204.204204203,-66.3260616263182,,
325175.175175174,-56.2653509169256,,
326146.146146145,-66.9263759935048,,
327117.117117116,-55.9992225651709,,
328088.088088087,-60.5703946413925,,
329059.059059058,-58.6760952310916,,
330030.030030029,-60.233756502861,,
331001.001001,-54.905712538848,,
331971.971971971,-60.8352997538493,,
332942.942942942,-57.7541073367972,,
333913.913913913,-63.0936421796861,,
334884.884884884,-69.2644173599379,,
335855.855855855,-64.4144862134206,,
336826.826826826,-58.6555358902378,,
337797.797797797,-58.3862524980902,,
338768.768768768,-64.186448689998,,
339739.739739739,-60.6095341263948,,
340710.71071071,-68.3259248204578,,
341681.681681681,-61.3972352699802,,
342652.652652652,-63.4562259127933,,
343623.623623623,-63.3463878616416,,
344594.594594594,-76.7521686466319,,
345565.565565565,-63.1314632653504,,
346536.536536536,-62.2485558327327,,
347507.507507507,-98.6252811826838,,
348478.478478478,-55.2110550419294,,
349449.449449449,-64.5273429859702,,
350420.42042042,-60.6126730140921,,
351391.391391391,-62.6219669547031,,
352362.362362362,-67.3984918961924,,
353333.333333333,-61.5319298794218,,
354304.304304304,-55.7335407458269,,
355275.275275275,-54.8047889095833,,
356246.246246246,-68.1923805347994,,
357217.217217217,-60.2280078935846,,
358188.188188188,-71.6940278256396,,
359159.159159159,-66.2726371681734,,
360130.13013013,-66.3435983840709,,
361101.101101101,-63.9940625250597,,
362072.072072072,-62.1599099293282,,
363043.043043043,-75.8030620210213,,
364014.014014014,-58.767549977282,,
364984.984984985,-57.2049107334782,,
365955.955955956,-65.947577512906,,
366926.926926927,-68.6386652086467,,
367897.897897898,-57.5029600690662,,
368868.868868869,-60.7454801472384,,
369839.83983984,-59.178364595669,,
370810.810810811,-68.1498879677117,,
371781.781781782,-59.9868577245316,,
372752.752752753,-64.015352183058,,
373723.723723724,-60.0257299250719,,
374694.694694695,-74.2676592232642,,
375665.665665666,-70.1276370471097,,
376636.636636637,-68.0448043069469,,
377607.607607607,-65.8009243373454,,
378578.578578578,-73.0752070433794,,
379549.549549549,-60.5851270238248,,
380520.52052052,-74.4054979188149,,
381491.491491491,-65.8050372548393,,
382462.462462462,-60.3839254590764,,
383433.433433433,-65.3897250988193,,
384404.404404404,-71.9715415405402,,
385375.375375375,-58.8655093467462,,
386346.346346346,-59.6754045740953,,
387317.317317317,-61.991374389921,,
388288.288288288,-55.8046671618688,,
389259.259259259,-62.1548275586612,,
390230.23023023,-74.078635803161,,
391201.201201201,-61.8026246416336,,
392172.172172172,-58.6536276936839,,
393143.143143143,-69.097355557303,,
394114.114114114,-66.0665241320001,,
395085.085085085,-69.1042215418442,,
396056.056056056,-74.5068806688172,,
397027.027027027,-64.4471586268926,,
397997.997997998,-68.5908866161574,,
398968.968968969,-64.1830906321497,,
399939.93993994,-54.155432326779,,
400910.910910911,-73.5748815213907,,
401881.881881882,-57.4170851320476,,
402852.852852853,-64.3843899208186,,
403823.823823824,-60.4813901180879,,
404794.794794795,-62.914418377772,,
405765.765765766,-65.1443958778311,,
406736.736736737,-64.4600780650104,,
407707.707707708,-73.3137456910004,,
408678.678678679,-64.0945196907591,,
409649.64964965,-54.5557182441376,,
410620.620620621,-62.7580619102194,,
411591.591591592,-75.8399369445979,,
412562.562562563,-63.2480943234129,,
413533.533533534,-61.5873508407165,,
414504.504504505,-55.7930494376178,,
415475.475475476,-59.2421678999818,,
416446.446446447,-64.7321005311673,,
417417.417417418,-61.247569808328,,
418388.388388389,-65.7505929910415,,
419359.35935936,-70.3949140677809,,
420330.330330331,-57.2349288306902,,
421301.301301302,-60.9716781804214,,
422272.272272273,-59.5735005400135,,
423243.243243244,-70.5231407584463,,
424214.214214215,-56.3551061088336,,
425185.185185186,-58.2470959145711,,
426156.156156157,-58.7394405954467,,
427127.127127128,-64.7409235434605,,
428098.098098099,-61.7889901599451,,
429069.06906907,-62.0029631395025,,
430040.040040041,-58.8666988248082,,
431011.011011012,-61.5697649234437,,
431981.981981983,-59.8584267882105,,
432952.952952954,-61.0517628486753,,
433923.923923925,-64.7127024596476,,
434894.894894896,-75.9594884379958,,
435865.865865867,-61.717766403262,,
436836.836836838,-59.0148950511367,,
437807.807807809,-56.3101223659178,,
438778.77877878,-74.7166055430794,,
439749.749749751,-58.0363958105574,,
440720.720720722,-63.6691457907005,,
441691.691691693,-63.4734943516995,,
442662.662662664,-59.6775527952945,,
443633.633633635,-59.6880233700936,,
444604.604604606,-58.3742469276249,,
445575.575575577,-64.199375123839,,
446546.546546547,-61.2557539474228,,
447517.517517518,-58.5701967977152,,
448488.488488489,-63.5621412423915,,
449459.45945946,-55.5283715982041,,
450430.430430431,-67.2387876312688,,
451401.401401402,-62.0005865592031,,
452372.372372373,-69.266953597895,,
453343.343343344,-60.1644883458487,,
454314.314314315,-59.6486018267166,,
455285.285285286,-66.4311131070464,,
456256.256256257,-63.63931486024,,
457227.227227228,-66.734951328748,,
458198.198198199,-60.894615106222,,
459169.16916917,-72.7916782556714,,
460140.140140141,-63.2714134966963,,
461111.111111112,-68.4267747166608,,
462082.082082083,-58.5942895899791,,
463053.053053054,-69.9132618224038,,
464024.024024025,-64.0396790028594,,
464994.994994996,-65.7919214563058,,
465965.965965967,-67.8729609626752,,
466936.936936938,-61.9425855641052,,
467907.907907909,-58.6475736816103,,
468878.87887888,-67.9494344118005,,
469849.849849851,-63.622522166951,,
470820.820820822,-68.2696647023544,,
471791.791791793,-57.0639123055881,,
472762.762762764,-63.65830853745,,
473733.733733735,-62.6099950691535,,
474704.704704706,-60.2357670640089,,
475675.675675677,-61.9872839512723,,
476646.646646648,-62.118351859185,,
477617.617617619,-57.9028630382501,,
478588.58858859,-70.4543923669088,,
479559.559559561,-63.6030111155714,,
480530.530530532,-67.8687502639799,,
481501.501501503,-62.8108523517262,,
482472.472472474,-59.492407796778,,
483443.443443445,-74.1377684927864,,
484414.414414416,-66.4940585071449,,
485385.385385387,-60.4505293124598,,
486356.356356358,-56.0339009621875,,
487327.327327329,-66.5698933402977,,
488298.2982983,-62.0267105288329,,
489269.269269271,-66.6247008471432,,
490240.240240242,-73.1118850229786,,
491211.211211213,-69.7222944721088,,
492182.182182184,-61.4809140799454,,
493153.153153155,-66.1100035753597,,
494124.124124126,-62.3930708688054,,
495095.095095097,-61.7304857478935,,
496066.066066068,-59.390583968339,,
497037.037037039,-58.7706384845816,,
498008.00800801,-64.9979794221607,,
498978.978978981,-58.9592203907496,,
499949.949949952,-72.2675538104555,,
500920.920920923,-61.8381414740079,,
501891.891891894,-68.9325384526318,,
502862.862862865,-61.9657113056442,,
503833.833833836,-72.1832354091988,,
504804.804804807,-64.5678425710417,,
505775.775775778,-62.5311884426369,,
506746.746746749,-58.7054045995867,,
507717.71771772,-57.8642448367558,,
508688.688688691,-58.1064847525712,,
509659.659659662,-68.6828612695246,,
510630.630630633,-57.1778192946459,,
511601.601601604,-57.2922538400101,,
512572.572572575,-62.1132596245277,,
513543.543543546,-62.9478720214003,,
514514.514514517,-67.6776788944465,,
515485.485485488,-61.4650175396412,,
516456.456456458,-56.1173543560923,,
517427.427427429,-62.5757070160049,,
518398.3983984,-63.2989932753881,,
519369.369369371,-85.2863578428389,,
520340.340340342,-63.1965995466314,,
521311.311311313,-71.3670605393352,,
522282.282282284,-59.0206424161481,,
523253.253253255,-58.9503721504165,,
524224.224224226,-64.7315967047939,,
525195.195195197,-65.4027185799895,,
526166.166166168,-61.6179405867121,,
527137.137137139,-60.1861934883471,,
528108.10810811,-59.6957593603458,,
529079.079079081,-75.0248876450419,,
530050.050050052,-71.3806734626725,,
531021.021021023,-62.1684834842414,,
531991.991991994,-57.9978960667311,,
532962.962962965,-59.8090764365437,,
533933.933933936,-65.6567660756565,,
534904.904904907,-65.6127281765159,,
535875.875875878,-66.0665072313751,,
536846.846846848,-64.0377728416343,,
537817.817817819,-61.4937630372188,,
538788.78878879,-66.7261963562279,,
539759.759759761,-62.8095597237966,,
540730.730730732,-71.2901147324327,,
541701.701701703,-60.0469003372386,,
542672.672672674,-58.2893117072299,,
543643.643643645,-58.2498712958877,,
544614.614614616,-58.96519316796,,
545585.585585587,-65.9900933471337,,
546556.556556558,-60.3498088382272,,
547527.527527529,-56.9638595414663,,
548498.4984985,-64.4716588306484,,
549469.469469471,-61.9666075034644,,
550440.440440441,-63.5275260232921,,
551411.411411412,-60.7430883360801,,
552382.382382383,-63.9817135406847,,
553353.353353354,-59.4441512774083,,
554324.324324325,-55.4768972610903,,
555295.295295296,-66.7090423693081,,
556266.266266267,-58.9749777932101,,
557237.237237238,-67.6632084694866,,
558208.208208209,-82.929163076643,,
559179.17917918,-66.6283310042928,,
560150.150150151,-60.7439553956554,,
561121.121121122,-68.6266162269364,,
562092.092092093,-61.5502804859474,,
563063.063063064,-58.3056006533319,,
564034.034034034,-58.5104323072422,,
565005.005005005,-57.8876303253845,,
565975.975975976,-60.5065462416443,,
566946.946946947,-55.3122013352361,,
567917.917917918,-58.4628888366158,,
568888.888888889,-62.7477217141732,,
569859.85985986,-64.0908835691482,,
570830.830830831,-56.8155973530628,,
571801.801801802,-59.5218616172231,,
572772.772772773,-75.997926977261,,
573743.743743744,-66.0542404974406,,
574714.714714715,-60.4449760155675,,
575685.685685686,-62.3053421488089,,
576656.656656657,-75.5006248339341,,
577627.627627627,-67.9933484068165,,
578598.598598598,-77.2531792586371,,
579569.569569569,-61.7249973858057,,
580540.54054054,-55.991348617755,,
581511.511511511,-59.3721776942452,,
582482.482482482,-66.5303690135131,,
583453.453453453,-62.7601507735021,,
584424.424424424,-67.4151141260977,,
585395.395395395,-58.8263864479703,,
586366.366366366,-58.2278846113825,,
587337.337337337,-62.2355266617799,,
588308.308308308,-58.6254532340057,,
589279.279279279,-66.3233423352272,,
590250.25025025,-65.3429876612733,,
591221.22122122,-67.9410155209661,,
592192.192192191,-60.6284708156093,,
593163.163163162,-75.69441539789,,
594134.134134133,-76.1043479771629,,
595105.105105104,-66.2627964539731,,
596076.076076075,-63.995272766243,,
597047.047047046,-61.0758734818169,,
598018.018018017,-67.9866249601371,,
598988.988988988,-64.2154080249434,,
599959.959959959,-67.2565070890052,,
600930.93093093,-58.8345848924976,,
601901.901901901,-66.9575315100215,,
602872.872872872,-59.5152772334499,,
603843.843843843,-65.2446329454836,,
604814.814814813,-63.7890190044634,,
605785.785785784,-61.1118465923343,,
606756.756756755,-65.6104092002596,,
607727.727727726,-68.3974447251857,,
608698.698698697,-65.0077776468351,,
609669.669669668,-67.4676111705607,,
610640.640640639,-63.64683412105,,
611611.61161161,-64.3137522228078,,
612582.582582581,-61.7461600011122,,
613553.553553552,-65.2213169199555,,
614524.524524523,-77.8333828879526,,
615495.495495494,-67.8720845297422,,
616466.466466465,-58.0522148673119,,
617437.437437435,-61.9216363021353,,
618408.408408406,-65.4547353215425,,
619379.379379377,-63.993699558474,,
620350.350350348,-61.7337511063367,,
621321.321321319,-57.974880661866,,
622292.29229229,-59.5151235498683,,
623263.263263261,-56.64005769856,,
624234.234234232,-66.1110933748089,,
625205.205205203,-61.2388676516606,,
626176.176176174,-60.8163831668534,,
627147.147147145,-68.5683563581444,,
628118.118118116,-67.2274464382375,,
629089.089089087,-57.9382921668066,,
630060.060060058,-78.1015136458903,,
631031.031031028,-57.3778776174152,,
632002.002001999,-75.2458773482262,,
632972.97297297,-68.9829204955802,,
633943.943943941,-58.9401336238313,,
634914.914914912,-58.4587785327277,,
635885.885885883,-69.6420057974133,,
636856.856856854,-64.7681194956667,,
637827.827827825,-75.2345281555773,,
638798.798798796,-52.760716018106,,
639769.769769767,-67.6296660481495,,
640740.740740738,-59.4157145573101,,
641711.711711709,-60.0237622971267,,
642682.68268268,-60.394704379099,,
643653.653653651,-64.0230577454215,,
644624.624624621,-67.6386372728229,,
645595.595595592,-57.3524895306181,,
646566.566566563,-72.8677101993798,,
647537.537537534,-57.5892649742476,,
648508.508508505,-57.9693290008381,,
649479.479479476,-56.7210601601858,,
650450.450450447,-64.4589552115217,,
651421.421421418,-62.6329125839795,,
652392.392392389,-56.255210653745,,
653363.36336336,-74.8594514722612,,
654334.334334331,-60.755633744601,,
655305.305305302,-58.879648491351,,
656276.276276273,-75.6566389443474,,
657247.247247244,-66.0117112915742,,
658218.218218214,-65.6055445708167,,
659189.189189185,-72.465763992295,,
660160.160160156,-58.1263725544092,,
661131.131131127,-59.406209039967,,
662102.102102098,-63.3847701361147,,
663073.073073069,-61.0620069249668,,
664044.04404404,-72.3385353852099,,
665015.015015011,-60.9214510684438,,
665985.985985982,-59.9091216059485,,
666956.956956953,-65.2118538185443,,
667927.927927924,-61.5547489326447,,
668898.898898895,-58.6776400157255,,
669869.869869866,-65.2869243676177,,
670840.840840837,-64.7543546988916,,
671811.811811807,-62.1767939971928,,
672782.782782778,-63.6458188975886,,
673753.753753749,-62.4723775187562,,
674724.72472472,-55.9991016430151,,
675695.695695691,-60.2358755032989,,
676666.666666662,-59.7159483115305,,
677637.637637633,-64.2504460849688,,
678608.608608604,-58.240842320704,,
679579.579579575,-63.3116553362008,,
680550.550550546,-62.3745232836758,,
681521.521521517,-63.0036190651422,,
682492.492492488,-57.4977669635883,,
683463.463463459,-59.0578868923052,,
684434.43443443,-64.8186624595189,,
685405.4054054,-77.6300933587509,,
686376.376376371,-64.1204057988881,,
687347.347347342,-57.3238653057949,,
688318.318318313,-58.9717845139612,,
689289.289289284,-68.5433209123482,,
690260.260260255,-56.5469916361807,,
691231.231231226,-62.9189708339984,,
692202.202202197,-72.8348700267393,,
693173.173173168,-63.6690630332396,,
694144.144144139,-65.2703251492583,,
695115.11511511,-61.2163584557233,,
696086.086086081,-65.4944903454751,,
697057.057057052,-64.3336844915987,,
698028.028028022,-57.8948616637408,,
698998.998998993,-62.5826690227835,,
699969.969969964,-55.7576833589319,,
700940.940940935,-72.319571295581,,
701911.911911906,-67.096896262834,,
702882.882882877,-76.8725062354403,,
703853.853853848,-63.4383565787845,,
704824.824824819,-61.4037112956256,,
705795.79579579,-59.6303370758721,,
706766.766766761,-65.673128488179,,
707737.737737732,-62.2589036977256,,
708708.708708703,-62.6872130156701,,
709679.679679674,-60.7707736286989,,
710650.650650645,-59.9026436571127,,
711621.621621615,-74.2081241223043,,
712592.592592586,-62.2110957454895,,
713563.563563557,-82.0978833213863,,
714534.534534528,-65.3221516013384,,
715505.505505499,-62.8671621666023,,
716476.47647647,-66.5395887062265,,
717447.447447441,-71.0499726313028,,
718418.418418412,-62.153256636704,,
719389.389389383,-67.4642848038315,,
720360.360360354,-59.097945974865,,
721331.331331325,-58.3580997105455,,
722302.302302296,-73.7843946934964,,
723273.273273267,-76.2290778208524,,
724244.244244238,-62.2575102606456,,
725215.215215208,-63.480079025641,,
726186.186186179,-67.9258182647885,,
727157.15715715,-65.2691675432163,,
728128.128128121,-64.9894427803402,,
729099.099099092,-55.5296983762953,,
730070.070070063,-66.5585101314767,,
731041.041041034,-57.0725086379749,,
732012.012012005,-61.711103178782,,
732982.982982976,-59.3109588754368,,
733953.953953947,-68.8353893899646,,
734924.924924918,-58.8820123838219,,
735895.895895889,-76.2618182221381,,
736866.86686686,-76.7073637248549,,
737837.837837831,-61.405969807048,,
738808.808808801,-67.5416539880431,,
739779.779779772,-69.6686877010117,,
740750.750750743,-56.9890664938423,,
741721.721721714,-64.8042716296697,,
742692.692692685,-59.3754382415479,,
743663.663663656,-63.4230925440332,,
744634.634634627,-62.1148949543154,,
745605.605605598,-61.7641381896123,,
746576.576576569,-75.7639060552238,,
747547.54754754,-63.434686707636,,
748518.518518511,-74.6168001123261,,
749489.489489482,-63.2155698982852,,
750460.460460453,-59.8368527915437,,
751431.431431424,-69.3161926207268,,
752402.402402394,-61.8695351975741,,
753373.373373365,-57.4838556411008,,
754344.344344336,-61.6648246446186,,
755315.315315307,-57.3733092437158,,
756286.286286278,-66.9617816305273,,
757257.257257249,-60.2022484531542,,
758228.22822822,-64.3573736292831,,
759199.199199191,-69.3224625753728,,
760170.170170162,-66.3529611499698,,
761141.141141133,-60.1973281200035,,
762112.112112104,-75.265100018932,,
763083.083083075,-68.1887088186536,,
764054.054054046,-55.9205073916568,,
765025.025025017,-70.4724364817926,,
765995.995995987,-62.0869216348814,,
766966.966966958,-74.601575551251,,
767937.937937929,-66.0150673067231,,
768908.9089089,-63.1357537816003,,
769879.879879871,-73.9784886355399,,
